,team_id,name,rating,wins,losses,last_match_time,tag,name2
4730907,4730907,X-bet.co | NOVA Dota 2,984.285,1,3,1499436456,NOVA,_
6295359,6295359,Pandemonium,984.275,0,1,1553435398,_,_
1492148,1492148,Ecupl Gaming,984.265,0,1,1399987883,EcG,_
2181387,2181387,lOs mAlDiiToZ dE SuRcO,984.265,0,1,1433119698,LMDS,_
2498262,2498262,Cp6uja,984.2639999999999,0,1,1441120445,Cp6uja,_
3409295,3409295,Anostig Evolution,984.262,0,1,1485634648,AGV,_
2824755,2824755,_,984.2460000000001,0,1,1462960753,_,_
7749670,7749670,suicide team,984.245,0,1,1583339013,suicidet,_
7058755,7058755,Indomee,984.242,0,1,1562415635,Indomee,_
2419566,2419566,_,984.2410000000001,0,1,1446923812,T.A.G.,_
1664033,1664033,Project'X,984.2339999999999,0,1,1407762421,Pro'X,_
7484990,7484990,drop,984.2330000000001,1,2,1572092427,dr0p,_
7698407,7698407,сhaotic,984.232,0,1,1584273582,Chaotic,_
6712905,6712905,ETHERAL WARRIOR,984.227,0,1,1553344454,MORPH,_
4915293,4915293,MCorp Esports,984.2189999999999,1,2,1547899977,MCorp,_
2658118,2658118,A3L,984.216,0,1,1450706407,A3L,_
2058483,2058483,Shark G@ming,984.204,0,1,1418817315,SG,_
7421324,7421324,Hunt Wave,984.203,0,1,1569230607,HW,_
6796039,6796039,"Jeleznie Arnol,di",984.197,1,2,1552237087,Ka4ok,_
1994238,1994238,NatashaIshetParnya,984.187,4,10,1419188667,NiP,_
6519957,6519957,OG,984.182,1,2,1548635318, OG,_
5047924,5047924,TeamGlasses,984.18,0,1,1566657019,TGl,_
7654723,7654723,open doors,984.176,0,1,1581088352,OD,_
6709306,6709306,Recardo,984.174,0,1,1553423203,Rd,_
5086129,5086129,Ousama Gaming ,984.169,1,2,1540647595,王,_
4101673,4101673,SnyxZ,984.1669999999999,0,1,1555160639,SnyxZ,_
7313782,7313782,Cloud9,984.1619999999999,0,1,1566048005,C9,_
2254203,2254203,Cyber_X,984.1610000000001,0,1,1428210582,CX,_
1759864,1759864,Team Dreamoon eSports Club,984.16,0,1,1409249522,Dreamoon,_
3584142,3584142,Why Should I?,984.1519999999999,15,18,1492318765,WSI,_
1514649,1514649,FLAP,984.15,0,1,1427732941,[Fl_Ap],_
7697405,7697405,NextTochnoVygraem Esports,984.145,0,1,1583068080,NTVe,_
41001,41001,Neverflat empireZ,984.137,1,2,1399544784,NZ,_
7563855,7563855,We Dislike Bears,984.1339999999999,2,4,1575327017,trashbears,_
2064049,2064049,Team Jerry,984.132,1,2,1419586637,_,_
152339,152339,Neolution e-Sports PH,984.128,1,2,1359890909,Pcfc^NEO,_
650698,650698,Slation,984.122,0,1,1391354070,SLT,_
2715644,2715644,East_Indonesia,984.122,0,1,1455962561,Qwerty,_
4814051,4814051,Ayra Gaming,984.1210000000001,0,1,1547818565,AG,_
6570401,6570401,NAPOPEY,984.1160000000001,0,1,1574266708,NAPOPEY,_
2905280,2905280,Stupid Team,984.1110000000001,0,1,1467379197,sT,_
781976,781976,Bros4Lyfe,984.1060000000001,0,1,1379966261,Bro!^,_
2597829,2597829,SUMAYO GAMING PE.,984.1060000000001,0,1,1447000392,SGP,_
2856191,2856191,Chup re Otye,984.1030000000001,0,1,1467902879,Cro.....,_
7237211,7237211,BULKIN,984.102,6,8,1580645158,BULKIN,_
1904975,1904975,123514561985,984.096,0,1,1431428596,12132132,_
206237,206237,Antiqua Tutora,984.0930000000001,0,1,1401121249,AT,_
7359845,7359845,Orion eSport,984.092,0,1,1567774858,Orion,_
3154728,3154728,TeamPusingPusing,984.0889999999999,0,1,1472303254,TPP,_
6979391,6979391,fiztdiamond,984.0880000000001,0,1,1554374647,FIZT,_
2430824,2430824,_,984.08,0,1,1574755630,_,_
2189343,2189343,unLimit CGS,984.079,0,1,1424495378,unLimit,_
5230073,5230073,ABOY GAMING,984.073,0,1,1547641291,AG,_
671321,671321,Incognito Mode Acivated,984.068,1,2,1378070499,imA,_
2596399,2596399,ThunBlom,984.068,1,2,1446942589,TB,_
3727460,3727460,Black Goat,984.068,0,1,1485260161,ZL,_
4002302,4002302,DEHIGHEST.MGS,984.068,1,2,1526383098,D.MGS,_
5211276,5211276,Thunder,984.068,1,2,1584898648,Thunder,_
5260404,5260404,PATAU WARRIORS,984.068,0,1,1560008068,_,_
6151128,6151128,D'Fourteen,984.068,0,1,1564233180,DFourteen,_
7236982,7236982,Team Gondar,984.068,1,2,1565273579,TGondar,_
7437934,7437934,JUNIOR KAZAK WARRIOR,984.068,0,1,1570273680,JKW,_
5849463,5849463,Arkeo Sonic,984.067,1,2,1561206717,AS,_
1870888,1870888,RightKlick.,984.066,0,1,1415369972,rk.,_
2878005,2878005,Ampvbee,984.066,0,1,1539774246,Ampvbee,_
3355251,3355251,Meet The MULIs,984.065,0,1,1475853866,_,_
6712747,6712747,Waifu Protectors,984.064,0,1,1548622304,WP,_
7391003,7391003,GIGA ESPORT,984.064,1,2,1580131569,GIGA,_
3099469,3099469,iNation Reborn,984.063,1,2,1486279301,iNation.R,_
7036129,7036129,Team Visagerino Beta,984.058,0,1,1574809545,VISAGERINO,_
2376763,2376763,[C]RoWn [G]AminG,984.054,0,1,1471442498,C.G.,_
2108039,2108039,The Kappa Squad,984.04,0,1,1433874583,TKS,_
2701571,2701571,DMC - Devil May Cry,984.038,0,1,1475935609,DMC,_
7204113,7204113,Padang-Skuy Gaming,984.0369999999999,0,1,1561210265,PSG,_
760055,760055,Vintage Gamers,984.034,0,1,1468163637,VG,_
1026613,1026613,Petukh Team,984.034,0,1,1462623312,PETUKH,_
1475910,1475910,Victory is hope,984.034,0,1,1400922212,Vihope,_
2817193,2817193,UNIKL MIIT.FREN MA,984.034,0,1,1460876608,MIIT.FM,_
2840185,2840185,Carraway Was Right,984.034,0,1,1473508743,CWR,_
2932344,2932344,Team IO,984.034,0,1,1483545612,TIO,_
6212472,6212472,Dika Ganteng ,984.034,0,1,1541858493,HxW,_
6983314,6983314,TMT E-SPORT,984.034,0,1,1556026672,TMT,_
7081162,7081162,Creep Hunter,984.034,0,1,1566653155,CH,_
7170848,7170848,Dark Horses,984.034,0,1,1560692987,DH,_
7375343,7375343,Mavis Esport,984.034,0,1,1567771967,M,_
7556277,7556277,Saturn Esports Academy,984.034,0,1,1586016576,SEA,_
2648746,2648746,AJ's Bitches,984.033,0,1,1488612228,Aj ,_
7584152,7584152,TiltedBoys,984.033,1,2,1577299059,TB,_
1522031,1522031,One More Vic,984.0319999999999,0,1,1427718325,OMV,_
2751377,2751377,Jil Jung Juk,984.0319999999999,0,1,1471013050,[ JJJ ],_
4539557,4539557,Team Party,984.0319999999999,0,1,1566718579,TP,_
6441528,6441528,Pegasus,984.0319999999999,0,1,1541848660,_,_
2746795,2746795,IYYON GAMING,984.0310000000001,0,1,1539968453,iYG,_
2920902,2920902,synergy.,984.0310000000001,0,1,1471099650,syn,_
7284316,7284316,Kingdom,984.03,0,1,1564143080,Kingdom,_
1606753,1606753,TOO FISH TOO FOOL,984.02,1,2,1412426009,TFTF,_
6954754,6954754,Team Crusaders,984.018,0,1,1556452992,CRS,_
6438841,6438841,_,984.0160000000001,0,1,1541836458,_,_
549069,549069,DESTRUCTION!!,984.0139999999999,0,1,1391351495,DEST,_
6877700,6877700,Bonchinchi Gaming,984.005,1,2,1574274977,BG,_
746253,746253,Tian Chao,984.0039999999999,0,1,1408175542,TC,_
1542474,1542474,R^P^G,984.003,0,1,1400754596,R^P^G,_
1915859,1915859,Veteres Malum X-Engine,984.002,0,1,1422635010,VM-X,_
133,133,Virtus.Pro Ladies,984.0,0,1,1350757959,VP.Fem,_
2817,2817,Yellow Solo Mid,984.0,0,1,1463140792,YSM,_
8946,8946,Outlaw,984.0,0,1,1402064698,OtlW,_
19816,19816,Oi 5ada tou cube,984.0,0,1,1547125597,Cube,_
24337,24337,Masters Of Dota,984.0,0,1,1391288511,MoD.,_
92041,92041,ELT.,984.0,0,1,1363429343,ELT.,_
101662,101662,The-Dead-Generation,984.0,0,1,1401210902,Tdg,_
105858,105858,MassacreXth,984.0,0,1,1402067201,MSCR,_
129449,129449,[TT],984.0,0,1,1416131052,[TT],_
134960,134960,EMF-GAMING,984.0,0,1,1401546206,EMF,_
135356,135356,<-- is bad,984.0,0,1,1409420096,<-is bad,_
197261,197261,BLADES OF CHAOS,984.0,0,1,1366726111,Bo[C],_
208148,208148,Big wenling,984.0,0,1,1418992243,BWL,_
295874,295874,RetardGamers,984.0,0,1,1378642473,RT,_
323730,323730,That's Not Dota,984.0,0,1,1363410519,TND,_
363117,363117,MezzoForte,984.0,0,1,1553342479,MezFor,_
378160,378160,P3M4L4S,984.0,0,1,1485349564,PMS,_
380154,380154,A freaking koala,984.0,0,1,1378752562,AFK,_
383026,383026,City Lights,984.0,0,1,1363426369,CtyLghts,_
399024,399024,Nyanyo Fans Club,984.0,0,1,1386226923,NFC,_
419345,419345,_,984.0,0,1,1402123553,GIR,_
425371,425371,Outrageous Assassins,984.0,0,1,1377973882,OA,_
455752,455752,NongToy,984.0,0,1,1363515352,Toy,_
479043,479043,Frisky Dingos,984.0,0,1,1418502512,FRISK,_
492932,492932,Cold War Gaming,984.0,0,1,1446776589,CwG,_
508719,508719,Team Fight Maestros,984.0,0,1,1371351970,T^F^M |,_
526752,526752,Team Toplel,984.0,0,1,1369675037,toplel,_
540519,540519,EDISONBETA Y SUS FREES,984.0,0,1,1494699885,MIXTOS!!,_
541880,541880,LaBuck,984.0,0,1,1399156242,VaSparg,_
544957,544957,NO INVOKERS,984.0,0,1,1467511205,NIV,_
549800,549800,Vega Squadron_,984.0,0,1,1567858393,Vega,_
552788,552788,HOLIAP gaming,984.0,0,1,1371958282,HOLIAP,_
557658,557658,python.Hunterz,984.0,0,1,1467734674,pH,_
558984,558984,Habbo For Life,984.0,0,1,1393871082,HFL,_
559227,559227,Almost Decent,984.0,0,1,1399142354,AD,_
569081,569081,Yutham,984.0,0,1,1373081630,YTM,_
585588,585588,_,984.0,0,1,1427727929,_,_
594052,594052,Dota Zai Kia v2,984.0,0,1,1372562122,DzK,_
604707,604707,YKS,984.0,0,1,1371352167,YKS,_
614808,614808,XTREME-RAIDERS,984.0,0,1,1402882308,XTR,_
621370,621370,Satanists,984.0,0,1,1396122775,SS,_
621555,621555,UnasBilPacanIzLondona,984.0,0,1,1407842410,UNEPILS,_
624311,624311,Infinity Moment,984.0,0,1,1371352077,I'm,_
639722,639722,Cartel de Cali,984.0,0,1,1515469011,CC,_
644771,644771,Might,984.0,0,1,1378149376,M,_
649210,649210,LoneDruidDoubleMid,984.0,0,1,1396113436,LD2M,_
654362,654362,Team of Extreme Gaming,984.0,0,1,1422027107,TEG,_
663489,663489,Fans of gold,984.0,0,1,1396114466,FoG,_
665541,665541,XiDianUniversity.int,984.0,0,1,1403782586,XDU.cn,_
674386,674386,XPG eSports,984.0,0,1,1375630704,XPG,_
677392,677392,Evil Damn,984.0,0,1,1379273191,EvD,_
684096,684096,vsa,984.0,0,1,1402048192,vsa,_
697740,697740,A.N'C,984.0,0,1,1371352267,A.N'C,_
704714,704714,Niggers With Autoguns,984.0,0,1,1422633368,NWA,_
708206,708206,DAGGER-GAMING,984.0,0,1,1462621159,/),_
710917,710917,ALAJUELA GAMING,984.0,0,1,1396116709,AG,_
713656,713656,E-sports Zenith Gaming,984.0,0,1,1418731951,EzG,_
713699,713699,Celestial Onslaught,984.0,0,1,1472299168,CEON,_
718696,718696,Team Mystics,984.0,0,1,1371962074,Mystics,_
722139,722139,Night Vibra,984.0,0,1,1420572236,Nv,_
727419,727419,Iccup Gaming Sweden,984.0,0,1,1379607656,IGS,_
727921,727921,Dejan Stack,984.0,0,1,1407855321,DS,_
764226,764226,"Its all gravy, baby",984.0,0,1,1418502424,iaG,_
770087,770087,Arter,984.0,0,1,1402129031,Arter,_
771163,771163,maolao2hewangwan,984.0,0,1,1409138581,M2W,_
776423,776423,TRee NewbI,984.0,0,1,1418645134,TNB,_
780968,780968,sell a moe,984.0,0,1,1427802897,ldy,_
783356,783356,zai xia tou hen ying,984.0,0,1,1403186569,D X P Y,_
787721,787721,V MORE KUPALIS,984.0,0,1,1422031673,SK,_
805174,805174,Dt GAMING,984.0,0,1,1418990051,DtG,_
812454,812454,Disability dogs and kill Matt,984.0,0,1,1400067034,DAM,_
817014,817014,Preinings Farm,984.0,0,1,1390063485,PF,_
817827,817827,Godlike CNM,984.0,0,1,1403092723,CNM,_
818626,818626,OCOY LOCID,984.0,0,1,1455958161,DG,_
820880,820880,KETUMBAR GAMING,984.0,0,1,1402048408,KTMBR,_
822306,822306,Ruski Axe,984.0,0,1,1377940497,RS,_
848279,848279,Dream OX,984.0,0,1,1462878686,DOX,_
854749,854749,SongMuGua,984.0,0,1,1408792925,SMG,_
854934,854934,Ph620,984.0,0,1,1408713388,P H,_
855178,855178,NeverGiveIn,984.0,0,1,1408713512,NGI,_
864704,864704,"""Rawr"" means I love you",984.0,0,1,1396111184,RAWR,_
870133,870133,_,984.0,0,1,1402128913,_,_
870842,870842,Midnight_Gamers,984.0,0,1,1408472456,MG,_
883623,883623,FLUSH-E,984.0,0,1,1377974941,FLUSH-E,_
885190,885190,**** The C World,984.0,0,1,1400056342,FTW,_
896001,896001,No Mad Cows,984.0,0,1,1378642710,'NMC,_
902117,902117,Red Ray (13),984.0,0,1,1458991511,RR,_
905580,905580,Deus Indenpendence,984.0,0,1,1408086131,De'In,_
910414,910414,SHIF7 Gaming,984.0,0,1,1462647671,SHIF7,_
910775,910775,Diet Coke Please,984.0,0,1,1378061010,DCP,_
931752,931752,Motivation.Mn,984.0,0,1,1377979829,MTV,_
932181,932181,Wonderful Feel,984.0,0,1,1378376809,wolF,_
933404,933404,A Caveman,984.0,0,1,1418507189,HAIRY,_
935938,935938,xTrem3 Gaming.,984.0,0,1,1390058726,.xTrem3|,_
947371,947371,4+daynSyakubovichemNaAve!,984.0,0,1,1379355431,4+dayn,_
947510,947510,MidasTouch,984.0,0,1,1416771692,MiTo,_
949621,949621,Regolith Gaming,984.0,0,1,1408882496,Regolith,_
949942,949942,PS-26,984.0,0,1,1402155250,PS26,_
957327,957327,GameOn.,984.0,0,1,1401121621,GO,_
960030,960030,Le Red Sheep,984.0,0,1,1378656125,LrS,_
971495,971495,Ta6yH E}l{aT,984.0,0,1,1379355155,TE,_
971826,971826,munlukt,984.0,1,2,1379615443,ML,_
974740,974740,Ingradible Power,984.0,0,1,1379357295,IP,_
1003572,1003572,1Protect4,984.0,0,1,1392237183,1P4,_
1007465,1007465,VtopNet FiRe,984.0,0,1,1427715951,VtopNet,_
1010218,1010218,Los Solaris,984.0,0,1,1402063904,LS,_
1012559,1012559,Meet Your Owners,984.0,0,1,1539427512,MYO,_
1025867,1025867,XyBx-Gaming,984.0,0,1,1408878645,XyBx,_
1028299,1028299,Dragon Sx,984.0,0,1,1418990523,DX,_
1038175,1038175,Vegas Cyber Gaming,984.0,0,1,1424505332,Vegas,_
1042810,1042810,BiLeiWang,984.0,0,1,1402983163,BLW,_
1045461,1045461,Mamka 1 Detishki,984.0,0,1,1396121134,[M1d],_
1049573,1049573,Maven Gaming,984.0,0,1,1389522765,Maven,_
1054963,1054963,Team Merry Gamers,984.0,0,1,1407928793,TMG,_
1059902,1059902,Perfect Result team,984.0,0,1,1553428881,PRt,_
1069934,1069934,Air hot,984.0,0,1,1403699193,AT,_
1079315,1079315,Ekipa iz Dzipa,984.0,0,1,1396118016,_,_
1082694,1082694,Dota App,984.0,0,1,1427804002,DA,_
1089955,1089955,Chal be,984.0,0,1,1386226479,CB,_
1106513,1106513,Team Absolute Power,984.0,0,1,1384945635,AP,_
1108391,1108391,Genius Ataru,984.0,0,1,1400063267,G A,_
1136432,1136432,Hermanos Los Pollos,984.0,0,1,1396110258,LPH,_
1145314,1145314,IGOR DELAET SALAT,984.0,0,1,1407841832,IDS,_
1148270,1148270,Hot Chicks Gaming,984.0,0,1,1402057878,HCG,_
1151127,1151127,Magic Art,984.0,0,1,1390054950,MA,_
1165277,1165277,Miyoung Hwang,984.0,0,1,1402456887,Tiffany,_
1170584,1170584,MUSS.EVER,984.0,0,1,1438908563,M:E,_
1175667,1175667,CLUR,984.0,0,1,1385916284,CLUR,_
1179041,1179041,Vivamus Orci,984.0,0,1,1403611819,Vi'Or,_
1180308,1180308,Shared Tango Gaming,984.0,0,1,1421609620,stG,_
1190583,1190583,Just Of KIng,984.0,0,1,1402993790,JOK,_
1209585,1209585,zeseseses1,984.0,0,1,1391295014,2123,_
1213338,1213338,porcusorii,984.0,0,1,1432485559,PCR,_
1214966,1214966,GANK AMPAS,984.0,0,1,1424502392,GA,_
1221481,1221481,Survivors Of Last Offense,984.0,0,1,1468504345,Solo,_
1237399,1237399,AnashaGaming,984.0,0,1,1407928521,ANASHA,_
1245003,1245003,YEEEEEEEEEEE,984.0,0,1,1424629915,PAPA,_
1251684,1251684,Project 312,984.0,0,1,1389523545,P-312,_
1257864,1257864,KATOK,984.0,0,1,1554559106,Katok,_
1263004,1263004,DONDO BEST DOTO,984.0,0,1,1411686847,DONDO,_
1265230,1265230,GORILA,984.0,0,1,1409420806,GRLA,_
1268543,1268543,Omega eXtreme,984.0,0,1,1541254842,O_M_X,_
1276566,1276566,internatl love,984.0,0,1,1390052738,intlv3,_
1288182,1288182,OmiNomNom,984.0,0,1,1396124990,oMi|,_
1289287,1289287,Team Vestige,984.0,0,1,1396114202,Vestige,_
1291226,1291226,OverSoul,984.0,0,1,1397326005,OSL,_
1292636,1292636,Vi V [Force By Five],984.0,0,1,1395550888,ViV,_
1295337,1295337,Zhmd.cn,984.0,0,1,1399904699,Zhmd,_
1297427,1297427,Jaywalk,984.0,0,1,1393383759,Jaywalk,_
1303340,1303340,G2 ESPORTS,984.0,0,1,1403268389,FTH,_
1304224,1304224,AxeAttack,984.0,0,1,1397060706,!AGA!,_
1307046,1307046,eXtigma,984.0,0,1,1391295440,eXtigma,_
1309081,1309081,iCCup.Int,984.0,0,1,1391285454,ICCUP,_
1311378,1311378,Lemonn Gaming,984.0,0,1,1391286942,LG,_
1313064,1313064,Moneyfokkers,984.0,0,1,1391357275,Moneyfok,_
1314983,1314983,Olympus^Gods,984.0,0,1,1402148483,Olympus,_
1316900,1316900,|X|Keepers,984.0,0,1,1431167250,KPS,_
1319925,1319925,Foreign Xchange,984.0,0,1,1408094216,Fx,_
1323758,1323758,Glasy Gaming,984.0,0,1,1407758499,Gl G,_
1327762,1327762,ALLSTAR FURIOUS,984.0,0,1,1402134705,[A.S],_
1334000,1334000,DREAM.DOTA2,984.0,0,1,1408796113,MD,_
1342689,1342689,Swin Squad,984.0,0,1,1462623148,Swin S,_
1349000,1349000,Ural Band,984.0,0,1,1458990270,Uband,_
1353863,1353863,F.Forever,984.0,0,1,1403087461,F.FoR,_
1360971,1360971,Ice DOG,984.0,0,1,1396121591,iDOG,_
1362486,1362486,Faceless Gamers,984.0,0,1,1408364166,FG,_
1368900,1368900,Instep Gaming,984.0,0,1,1399080174,Instep,_
1370989,1370989,Team All in one,984.0,0,1,1395465040,Allinone,_
1372304,1372304,Team 0s,984.0,0,1,1396113099,0s,_
1381837,1381837,Ukiran45,984.0,0,1,1402062716,U45,_
1385752,1385752,Hydronium,984.0,0,1,1399170070,H3O,_
1387374,1387374,SKY.Gaming.int,984.0,0,1,1396118568,SG,_
1389572,1389572,Guardians of The Heaven,984.0,0,1,1401120009,G.o.t.H,_
1396252,1396252,Team UNLSH,984.0,1,2,1419572484,UNLSH,_
1397559,1397559,Thanatos,984.0,0,1,1408799122,BC,_
1404869,1404869,Oath Sign,984.0,0,1,1408973007,Os,_
1405222,1405222,Happy Feeding,984.0,0,1,1418735424,HF,_
1412708,1412708,Breaking Abaddon,984.0,0,1,1409251911,B.A,_
1413635,1413635,BOOMRANG,984.0,0,1,1488720694,BR,_
1413746,1413746,Sunset Gaming,984.0,0,1,1402711708,SnG,_
1420502,1420502,Wortex-Gaming,984.0,0,1,1407105326,Wortex,_
1420534,1420534,Couch Troops,984.0,0,1,1396119856,CoTr,_
1426606,1426606,Huhjoon & His Nurses,984.0,0,1,1396096668,H&HN,_
1435175,1435175,Gunrunners.AOC,984.0,0,1,1416155691,GRS,_
1442626,1442626,Team ARMs,984.0,0,1,1424519713,ARMs,_
1444469,1444469,TheDreamSeeker,984.0,0,1,1400075263,TDs,_
1446243,1446243,Demented Justice,984.0,0,1,1445120171,DJ,_
1449334,1449334,Clan of death,984.0,0,1,1407944006,COD,_
1451170,1451170,HiddenDragons,984.0,0,1,1396109387,HD,_
1451575,1451575,cvbcvnv,984.0,0,1,1396120954,cvn,_
1460900,1460900,Fiveluckyguys,984.0,0,1,1573899461,FLG,_
1471051,1471051,Lariat,984.0,0,1,1402148496,LRT,_
1477532,1477532,Qx1v9,984.0,0,1,1399896071,Qx1v9,_
1477590,1477590,-HELLRAISERS-,984.0,0,1,1498470660,hE.Ra,_
1477763,1477763,notHappening,984.0,0,1,1416058660,nH,_
1478591,1478591,ScoBSun,984.0,0,1,1407932190,ScoBSun,_
1479650,1479650,GG Jumin,984.0,0,1,1408090527,GGJ,_
1485853,1485853,Gaming universe,984.0,0,1,1402044001,G-Verse,_
1496274,1496274,Fgirls,984.0,0,1,1401351719,FFF,_
1499116,1499116,GOLDEN Empires,984.0,0,1,1402039698,GE,_
1508197,1508197,Insieme si Vince,984.0,0,1,1402129719,INVICE,_
1508855,1508855,Kansas City Shuffl3,984.0,0,1,1458994264,KCS,_
1515496,1515496,Over Winning,984.0,0,1,1402049064,OW.,_
1526455,1526455,Surprise Game,984.0,1,2,1418587248,SG,_
1528234,1528234,DazeD's,984.0,0,1,1407849499,DD,_
1530463,1530463,CAMFROG,984.0,0,1,1402153370,CF,_
1534289,1534289,Guilty Crownn,984.0,0,1,1443309953,G.Crownn,_
1534470,1534470,Dota Extreme Society,984.0,0,1,1442086573,DES,_
1535813,1535813,BeginnersLuck2nd,984.0,0,1,1402042875,BL,_
1537485,1537485,Disconnect One,984.0,0,1,1466335759,DC-ONE,_
1541152,1541152,Skyville 2.0,984.0,0,1,1402149557,Skyville,_
1543215,1543215,Wars Champion Indonesia,984.0,0,1,1449900543,WCI,_
1543277,1543277,FRANKENSTEIN',984.0,0,1,1449752519,FKS,_
1543641,1543641,WEX WEX WEX INVOKE!,984.0,0,1,1402125448,EMP,_
1544309,1544309,FTALE,984.0,0,1,1402042731,FTALE,_
1547271,1547271,Sparta_Gaming,984.0,0,1,1555841867,SG,_
1549040,1549040,Abraca dabra,984.0,0,1,1400752142,Abra,_
1549470,1549470,TEAM_SCRUB_LYF,984.0,0,1,1408727514,LYF,_
1553205,1553205,CJDT,984.0,0,1,1408882887,CJDT,_
1557390,1557390,Friiiends Gaming,984.0,0,1,1400447542,FG,_
1560907,1560907,Revival Ultimate,984.0,0,1,1402043026,Ultimate,_
1561998,1561998,ROBOTSMASTER,984.0,0,1,1418814818,RSM,_
1565750,1565750,FunStrike,984.0,0,1,1401121865,FStrike,_
1568452,1568452,Red X-Plosion,984.0,0,1,1400442827,RX-P,_
1569089,1569089,UnitedForce.,984.0,0,1,1402797366,UF,_
1570239,1570239,Emperor God,984.0,0,1,1400500960,EG,_
1571486,1571486,RINTIHAN ANAK UNPAD,984.0,0,1,1402148299,R.A.U,_
1580722,1580722,Nova-Gaming.,984.0,0,1,1422631506,Nova.G,_
1586721,1586721,eXtinction.Reborn,984.0,0,1,1423869828,EXTN,_
1589354,1589354,Addict Team,984.0,0,1,1400445936,Addict,_
1590923,1590923,Flying Banana,984.0,0,1,1402068180,Fly,_
1592658,1592658,Golden Sparta,984.0,0,1,1426934517,GS,_
1598099,1598099,DragonArmy.,984.0,0,1,1402038519,DragonA,_
1603548,1603548,DOTOBREAKERS,984.0,0,1,1498947777,DB,_
1609062,1609062,Gitz Army,984.0,0,1,1402057333,GA,_
1610246,1610246,PAEH SIA GOBLOG,984.0,0,1,1402143308,PSG,_
1612345,1612345,hamster tamers,984.0,0,1,1401125652,ht,_
1615280,1615280,Safety Can Be Fun,984.0,0,1,1402154612,SCBF,_
1624413,1624413,Frozen Wyrm,984.0,0,1,1494637861,FW,_
1627315,1627315,Regular Dangerous,984.0,0,1,1418497799,RD,_
1636365,1636365,Nomad.GG,984.0,0,1,1407762108,NG,_
1637761,1637761,BursaGameOnline,984.0,0,1,1402123813,BGO,_
1638294,1638294,BETA eSport,984.0,0,1,1402134160,BETA,_
1638843,1638843,Doa Ibu Gaming,984.0,0,1,1402143672,DIG,_
1642675,1642675,104th battalion,984.0,0,1,1431361815,104th,_
1647160,1647160,Jakarta King,984.0,0,1,1448770340,JK,_
1650704,1650704,NoTownPortal,984.0,0,1,1402061938,Stand in,_
1651248,1651248,World Abandon,984.0,0,1,1403007151,WA,_
1654394,1654394,SALES,984.0,0,1,1402134264,Sales,_
1661291,1661291,Team DL,984.0,0,1,1408360622,DL,_
1662081,1662081,West Lothian Bantur Boyz,984.0,0,1,1402511164,#BANTUR,_
1674535,1674535,AAAwalk.gaming,984.0,0,1,1403352226,AAAwalk,_
1676185,1676185,bod,984.0,0,1,1403183396,bd,_
1676750,1676750,Dark Side Esports,984.0,0,1,1402683206,dS.,_
1677976,1677976,Lunatic Charm,984.0,0,1,1427621623,_,_
1679057,1679057,Keng And Our Friends,984.0,0,1,1418817305,KAOF,_
1680691,1680691,LimiTlesS,984.0,0,1,1417284897,LimiTlesS,_
1685571,1685571,Never givp up_NGU,984.0,0,1,1403092925,NGU,_
1687518,1687518,LG-,984.0,0,1,1403094373,LG,_
1690822,1690822,nine knight,984.0,0,1,1403168050,NK,_
1691734,1691734,AlibiAbadi.inc,984.0,0,1,1408107426,alb,_
1695789,1695789,AverageFivee,984.0,0,1,1407856712,A5,_
1698169,1698169,YOLOBEAR,984.0,0,1,1447584473,YB.,_
